F [GHz],dB(S11)
5.265000000000002,-6.041096286347468
5.270000000000002,-6.077685084014465
5.275000000000002,-6.114701625895616
5.280000000000003,-6.152152634354970
5.285000000000003,-6.190044973248225
5.290000000000003,-6.228385651817984
5.295000000000003,-6.267181828726263
5.300000000000003,-6.306440816230186
5.305000000000002,-6.346170084507123
5.310000000000002,-6.386377266135967
5.315000000000002,-6.427070160741333
5.320000000000003,-6.468256739808097
5.325000000000003,-6.509945151674001
5.330000000000003,-6.552143726708295
5.335000000000003,-6.594860982685161
5.340000000000003,-6.638105630360712
5.345000000000002,-6.681886579263298
5.350000000000002,-6.726212943706956
5.355000000000002,-6.771094049038736
5.360000000000003,-6.816539438131055
5.365000000000003,-6.862558878130876
5.370000000000003,-6.909162367478190
5.375000000000003,-6.956360143207124
5.380000000000003,-7.004162688543545
5.385000000000003,-7.052580740814044
5.390000000000002,-7.101625299681933
5.395000000000002,-7.151307635726875
5.400000000000002,-7.201639299385765
5.405000000000003,-7.252632130273533
5.410000000000003,-7.304298266903692
5.415000000000003,-7.356650156829716
5.420000000000003,-7.409700567229387
5.425000000000003,-7.463462595956160
5.430000000000002,-7.517949683082562
5.435000000000002,-7.573175622962590
5.440000000000002,-7.629154576841669
5.445000000000003,-7.685901086044582
5.450000000000003,-7.743430085773897
5.455000000000003,-7.801756919553475
5.460000000000003,-7.860897354353770
5.465000000000003,-7.920867596438727
5.470000000000002,-7.981684307975936
5.475000000000002,-8.043364624455272
5.480000000000002,-8.105926172964045
5.485000000000003,-8.169387091370131
5.490000000000003,-8.233766048468334
5.495000000000003,-8.299082265148799
5.500000000000003,-8.365355536651062
5.505000000000003,-8.432606255971693
5.510000000000003,-8.500855438498293
5.515000000000002,-8.570124747948613
5.520000000000002,-8.640436523698943
5.525000000000003,-8.711813809592606
5.530000000000003,-8.784280384326237
5.535000000000003,-8.857860793519533
5.540000000000003,-8.932580383581874
5.545000000000003,-9.008465337498656
5.550000000000003,-9.085542712670007
5.555000000000002,-9.163840480945412
5.560000000000002,-9.243387571009290
5.565000000000003,-9.324213913286041
5.570000000000003,-9.406350487546728
5.575000000000003,-9.489829373415605
5.580000000000003,-9.574683803991450
5.585000000000003,-9.660948222817815
5.590000000000003,-9.748658344456757
5.595000000000002,-9.837851218943779
5.600000000000002,-9.928565300426538
5.605000000000003,-10.020840520318332
5.610000000000003,-10.114718365327523
5.615000000000003,-10.210241960758990
5.620000000000003,-10.307456159521145
5.625000000000003,-10.406407637314254
5.630000000000003,-10.507144994522797
5.635000000000003,-10.609718865386977
5.640000000000002,-10.714182035086289
5.645000000000003,-10.820589565433725
5.650000000000003,-10.928998929951581
5.655000000000003,-11.039470159182002
5.660000000000003,-11.152065997176569
5.665000000000003,-11.266852070212925
5.670000000000003,-11.383897068902217
5.675000000000003,-11.503272944982598
5.680000000000002,-11.625055124241797
5.685000000000002,-11.749322737180959
5.690000000000003,-11.876158869220697
5.695000000000003,-12.005650832469733
5.700000000000003,-12.137890461320691
5.705000000000003,-12.272974434423370
5.710000000000003,-12.411004625905742
5.715000000000003,-12.552088489086357
5.720000000000002,-12.696339476347067
5.725000000000002,-12.843877499327185
5.730000000000003,-12.994829434168475
5.735000000000003,-13.149329677200079
5.740000000000003,-13.307520757216610
5.745000000000003,-13.469554011396987
5.750000000000003,-13.635590332952814
5.755000000000003,-13.805800999819915
5.760000000000003,-13.980368595143583
5.765000000000002,-14.159488032006859
5.770000000000003,-14.343367696860819
5.775000000000003,-14.532230728505636
5.780000000000003,-14.726316452319773
5.785000000000003,-14.925881992849675
5.790000000000003,-15.131204091973661
5.795000000000003,-15.342581164811095
5.800000000000003,-15.560335631558269
5.805000000000002,-15.784816570756249
5.810000000000003,-16.016402748466529
5.815000000000003,-16.255506088870387
5.820000000000003,-16.502575665468438
5.825000000000003,-16.758102309060899
5.830000000000003,-17.022623949969827
5.835000000000003,-17.296731838780506
5.840000000000003,-17.581077823874107
5.845000000000002,-17.876382907436966
5.850000000000003,-18.183447357471454
5.855000000000003,-18.503162725709856
5.860000000000003,-18.836526215928384
5.865000000000003,-19.184657971850626
5.870000000000003,-19.548822019713352
5.875000000000003,-19.930451823392602
5.880000000000003,-20.331181712356102
5.885000000000003,-20.752885857465895
5.890000000000003,-21.197727045004171
5.895000000000003,-21.668218306876046
5.900000000000003,-22.167301612319491
5.905000000000003,-22.698449476762111
5.910000000000003,-23.265797745933696
5.915000000000003,-23.874321349695830
5.920000000000003,-24.530070070561731
5.925000000000003,-25.240489193824228
5.930000000000002,-26.014861465784847
5.935000000000003,-26.864923289521940
5.940000000000003,-27.805729225022784
5.945000000000003,-28.856856250318028
5.950000000000003,-30.044010464002866
5.955000000000003,-31.400843741884579
5.960000000000003,-32.969556699250525
5.965000000000003,-34.793476436403843
5.970000000000002,-36.872042888522429
5.975000000000003,-38.970795804537154
5.980000000000003,-40.186085109337377
5.985000000000003,-39.465343672284263
5.990000000000003,-37.470672201180065
5.995000000000003,-35.316585955617683
6.000000000000003,-33.387818844701343
6.005000000000003,-31.722880480666838
6.010000000000003,-30.283402187459199
6.015000000000003,-29.025318161632924
6.020000000000003,-27.912363789075975
6.025000000000003,-26.916661668572658
6.030000000000003,-26.017005218144782
6.035000000000003,-25.197144963834564
6.040000000000003,-24.444467178582187
6.045000000000003,-23.749038417506966
6.050000000000003,-23.102924395872279
6.055000000000003,-22.499702746400249
6.060000000000003,-21.934110821269591
6.065000000000003,-21.401787773350048
6.070000000000003,-20.899083069457131
6.075000000000003,-20.422912385454769
6.080000000000003,-19.970647742626845
6.085000000000003,-19.540032718078933
6.090000000000003,-19.129116253452949
6.095000000000003,-18.736200428762594
6.100000000000003,-18.359798844535963
6.105000000000003,-17.998603150565913
6.110000000000003,-17.651455895009139
6.115000000000003,-17.317328324069997
6.120000000000003,-16.995302094221664
6.125000000000003,-16.684554102590130
6.130000000000003,-16.384343822004684
6.135000000000003,-16.094002662795482
6.140000000000003,-15.812924985998290
6.145000000000003,-15.540560470917301
6.150000000000003,-15.276407600253263
6.155000000000003,-15.020008072747709
6.160000000000003,-14.770941989818470
6.165000000000003,-14.528823691413034
6.170000000000003,-14.293298139083872
6.175000000000003,-14.064037762450180
6.180000000000003,-13.840739699780196
6.185000000000003,-13.623123375183294
6.190000000000003,-13.410928364432090
6.195000000000003,-13.203912509213200
6.200000000000003,-13.001850245972163
6.205000000000003,-12.804531120766020
6.210000000000003,-12.611758465873383
6.215000000000003,-12.423348217515080
6.220000000000003,-12.239127857044489
6.225000000000003,-12.058935460482422
6.230000000000003,-11.882618843386069
6.235000000000003,-11.710034789827315
6.240000000000003,-11.541048355764044
6.245000000000003,-11.375532238373061
6.250000000000003,-11.213366204004537
6.255000000000003,-11.054436568353758
6.260000000000003,-10.898635723245967
6.265000000000003,-10.745861705118848
6.270000000000003,-10.596017800881963
6.275000000000003,-10.449012187344140
6.280000000000003,-10.304757600845948
6.285000000000003,-10.163171034119985
6.290000000000003,-10.024173457739057
6.295000000000003,-9.887689563805212
6.300000000000003,-9.753647529790575
6.305000000000003,-9.621978800665859
6.310000000000003,-9.492617887650619
6.315000000000003,-9.365502182093007
6.320000000000003,-9.240571783142377
6.325000000000003,-9.117769338011746
6.330000000000003,-8.997039893749371
6.335000000000003,-8.878330759544603
6.340000000000003,-8.761591378688545
6.345000000000003,-8.646773209393817
6.350000000000003,-8.533829613754179
6.355000000000003,-8.422715754191174
6.360000000000003,-8.313388496795481
6.365000000000003,-8.205806321024715
6.370000000000003,-8.099929235267293
6.375000000000003,-7.995718697826517
6.380000000000003,-7.893137542916461
6.385000000000003,-7.792149911298476
6.390000000000003,-7.692721185217363
6.395000000000003,-7.594817927325703
6.400000000000003,-7.498407823310546
6.405000000000003,-7.403459627960727
6.410000000000003,-7.309943114433546
6.415000000000003,-7.217829026499823
6.420000000000004,-7.127089033563071
6.425000000000003,-7.037695688265427
6.430000000000003,-6.949622386506953
6.435000000000003,-6.862843329718407
6.440000000000003,-6.777333489239940
6.445000000000003,-6.693068572668775
6.450000000000003,-6.610024992049709
6.455000000000003,-6.528179833791310
6.460000000000004,-6.447510830198760
6.465000000000003,-6.367996332523012
6.470000000000003,-6.289615285432381
6.475000000000003,-6.212347202819595
6.480000000000003,-6.136172144863243
6.485000000000003,-6.061070696268496
6.490000000000003,-5.987023945616810
6.495000000000003,-5.914013465758939
6.500000000000003,-5.842021295190437
6.505000000000003,-5.771029920352720
6.510000000000003,-5.701022258806164
6.515000000000003,-5.631981643225621
6.520000000000003,-5.563891806171795
6.525000000000003,-5.496736865594862
6.530000000000003,-5.430501311029440
6.535000000000003,-5.365169990442769
6.540000000000003,-5.300728097700231
6.545000000000004,-5.237161160614398
6.550000000000003,-5.174455029546095
6.555000000000003,-5.112595866527956
6.560000000000003,-5.051570134882323
6.565000000000003,-4.991364589307344
6.570000000000003,-4.931966266406786
6.575000000000003,-4.873362475640008
6.580000000000003,-4.815540790670583
6.585000000000004,-4.758489041092654
6.590000000000003,-4.702195304515864
6.595000000000003,-4.646647898990329
6.600000000000003,-4.591835375754647
6.605000000000003,-4.537746512290330
6.610000000000003,-4.484370305667596
6.615000000000003,-4.431695966167680
6.620000000000003,-4.379712911168231
6.625000000000004,-4.328410759278588
6.630000000000003,-4.277779324712704
6.635000000000003,-4.227808611888266
6.640000000000003,-4.178488810240877
6.645000000000003,-4.129810289242909
6.650000000000003,-4.081763593617249
6.655000000000003,-4.034339438736630
6.660000000000003,-3.987528706199619
6.665000000000004,-3.941322439575021
6.670000000000004,-3.895711840306657
6.675000000000003,-3.850688263771128
6.680000000000003,-3.806243215481236
6.685000000000003,-3.762368347428489
6.690000000000003,-3.719055454558292
6.695000000000003,-3.676296471371394
6.700000000000003,-3.634083468646367
6.705000000000004,-3.592408650277022
6.710000000000004,-3.551264350220134
6.715000000000003,-3.510643029547909
6.720000000000003,-3.470537273601152
6.725000000000003,-3.430939789238100
6.730000000000003,-3.391843402174965
6.735000000000003,-3.353241054414108
6.740000000000003,-3.315125801755974
6.745000000000003,-3.277490811391093
6.750000000000004,-3.240329359568791
6.755000000000003,-3.203634829339241
6.760000000000003,-3.167400708365658
6.765000000000003,-3.131620586803726
6.770000000000003,-3.096288155245456
6.775000000000003,-3.061397202724615
6.780000000000003,-3.026941614781268
6.785000000000003,-2.992915371582955
6.790000000000004,-2.959312546100215
6.795000000000004,-2.926127302334032
6.800000000000003,-2.893353893593376
6.805000000000003,-2.860986660820610
6.810000000000003,-2.829020030962926
6.815000000000003,-2.797448515387930
6.820000000000003,-2.766266708341680
6.825000000000003,-2.735469285447513
6.830000000000004,-2.705051002244015
6.835000000000004,-2.675006692760712
6.840000000000003,-2.645331268129915
6.845000000000003,-2.616019715233549
6.850000000000003,-2.587067095383397
6.855000000000003,-2.558468543033755
6.860000000000003,-2.530219264525113
6.865000000000003,-2.502314536857867
6.870000000000004,-2.474749706494904
6.875000000000004,-2.447520188191991
6.880000000000003,-2.420621463855134
6.885000000000003,-2.394049081423729
6.890000000000003,-2.367798653778856
6.895000000000003,-2.341865857675668
6.900000000000003,-2.316246432699101
6.905000000000003,-2.290936180242231
6.910000000000004,-2.265930962506365
6.915000000000004,-2.241226701522205
6.920000000000004,-2.216819378191542
6.925000000000003,-2.192705031348528
6.930000000000003,-2.168879756840244
6.935000000000003,-2.145339706625681
6.940000000000003,-2.122081087892769
6.945000000000003,-2.099100162192725
6.950000000000004,-2.076393244591379
6.955000000000004,-2.053956702836805
6.960000000000004,-2.031786956542957
6.965000000000003,-2.009880476388613
6.970000000000003,-1.988233783331501
6.975000000000003,-1.966843447836834
6.980000000000003,-1.945706089120149
6.985000000000003,-1.924818374403895
6.990000000000004,-1.904177018187421
6.995000000000004,-1.883778781530050
7.000000000000004,-1.863620471346889
7.005000000000003,-1.843698939716997
7.010000000000003,-1.824011083203675
7.015000000000003,-1.804553842186425
7.020000000000003,-1.785324200204545
7.025000000000003,-1.766319183311806
7.030000000000003,-1.747535859442085
7.035000000000004,-1.728971337785723
7.040000000000004,-1.710622768176221
7.045000000000004,-1.692487340487165
7.050000000000003,-1.674562284039128
7.055000000000003,-1.656844867016244
7.060000000000003,-1.639332395892297
7.065000000000003,-1.622022214866168
7.070000000000003,-1.604911705306342
7.075000000000004,-1.587998285204302
7.080000000000004,-1.571279408636721
7.085000000000004,-1.554752565236110
7.090000000000003,-1.538415279669914
7.095000000000003,-1.522265111127740
7.100000000000003,-1.506299652816680
7.105000000000003,-1.490516531464460
7.110000000000003,-1.474913406830340
7.115000000000004,-1.459487971223598
7.120000000000004,-1.444237949029438
7.125000000000004,-1.429161096242160
7.130000000000003,-1.414255200005566
7.135000000000003,-1.399518078160304
7.140000000000003,-1.384947578798164
7.145000000000003,-1.370541579823126
7.150000000000003,-1.356297988519104
7.155000000000004,-1.342214741124140
7.160000000000004,-1.328289802411136
7.165000000000004,-1.314521165274778
7.170000000000004,-1.300906850324767
7.175000000000003,-1.287444905485073
7.180000000000003,-1.274133405599222
7.185000000000003,-1.260970452041493
7.190000000000003,-1.247954172333848
7.195000000000004,-1.235082719768635
7.200000000000004,-1.222354273036860
7.205000000000004,-1.209767035861983
7.210000000000004,-1.197319236639141
7.215000000000003,-1.185009128079738
7.220000000000003,-1.172834986861258
7.225000000000003,-1.160795113282236
7.230000000000003,-1.148887830922404
7.235000000000004,-1.137111486307745
7.240000000000004,-1.125464448580566
7.245000000000004,-1.113945109174361
7.250000000000004,-1.102551881493519
7.255000000000003,-1.091283200597686
7.260000000000003,-1.080137522890805
7.265000000000003,-1.069113325814707
7.270000000000003,-1.058209107547190
7.275000000000003,-1.047423386704548
7.280000000000004,-1.036754702048441
7.285000000000004,-1.026201612197087
7.290000000000004,-1.015762695340654
7.295000000000004,-1.005436548960863
7.300000000000003,-0.995221789554659
7.305000000000003,-0.985117052361957
7.310000000000003,-0.975120991097345
7.315000000000003,-0.965232277685757
7.320000000000004,-0.955449602001977
7.325000000000004,-0.945771671613969
7.330000000000004,-0.936197211529960
7.335000000000004,-0.926724963949240
7.340000000000003,-0.917353688016601
7.345000000000003,-0.908082159580339
7.350000000000003,-0.898909170953842
7.355000000000003,-0.889833530680659
7.360000000000004,-0.880854063302968
7.365000000000004,-0.871969609133480
7.370000000000004,-0.863179024030665
7.375000000000004,-0.854481179177240
7.380000000000003,-0.845874960861953
7.385000000000003,-0.837359270264517
7.390000000000003,-0.828933023243713
7.395000000000003,-0.820595150128573
7.400000000000004,-0.812344595512670
7.405000000000004,-0.804180318051361
7.410000000000004,-0.796101290262026
7.415000000000004,-0.788106498327253
7.420000000000004,-0.780194941900870
7.425000000000003,-0.772365633916841
7.430000000000003,-0.764617600400953
7.435000000000003,-0.756949880285261
7.440000000000004,-0.749361525225273
7.445000000000004,-0.741851599419778
7.450000000000004,-0.734419179433333
7.455000000000004,-0.727063354021387
7.460000000000004,-0.719783223957887
7.465000000000003,-0.712577901865498
7.470000000000003,-0.705446512048261
7.475000000000003,-0.698388190326706
7.480000000000004,-0.691402083875424
7.485000000000004,-0.684487351062969
7.490000000000004,-0.677643161294140
7.495000000000004,-0.670868694854565
7.500000000000004,-0.664163142757579
7.505000000000003,-0.657525706593319
7.510000000000003,-0.650955598380071
7.515000000000003,-0.644452040417769
7.520000000000004,-0.638014265143640
7.525000000000004,-0.631641514990004
7.530000000000004,-0.625333042244121
7.535000000000004,-0.619088108910098
7.540000000000004,-0.612905986572864
7.545000000000004,-0.606785956264066
7.550000000000003,-0.600727308330010
7.555000000000003,-0.594729342301500
7.560000000000003,-0.588791366765567
7.565000000000004,-0.582912699239131
7.570000000000004,-0.577092666044471
7.575000000000004,-0.571330602186543
7.580000000000004,-0.565625851232098
7.585000000000004,-0.559977765190556
7.590000000000003,-0.554385704396645
7.595000000000003,-0.548849037394754
7.600000000000003,-0.543367140824974
7.605000000000004,-0.537939399310820
7.610000000000004,-0.532565205348592
7.615000000000004,-0.527243959198354
7.620000000000004,-0.521975068776524
7.625000000000004,-0.516757949550025
7.630000000000003,-0.511592024431970
7.635000000000003,-0.506476723678932
7.640000000000003,-0.501411484789628
7.645000000000004,-0.496395752405195
7.650000000000004,-0.491428978210804
7.655000000000004,-0.486510620838831
7.660000000000004,-0.481640145773340
7.665000000000004,-0.476817025256063
7.670000000000004,-0.472040738193655
7.675000000000003,-0.467310770066373
7.680000000000003,-0.462626612838067
7.685000000000004,-0.457987764867490
7.690000000000004,-0.453393730820890
7.695000000000004,-0.448844021585889
7.700000000000004,-0.444338154186618
7.705000000000004,-0.439875651700084
7.710000000000004,-0.435456043173778
7.715000000000003,-0.431078863544437
7.720000000000003,-0.426743653558043
7.725000000000004,-0.422449959690950
7.730000000000004,-0.418197334072184
7.735000000000004,-0.413985334406860
7.740000000000004,-0.409813523900698
7.745000000000004,-0.405681471185674
7.750000000000004,-0.401588750246738
7.755000000000003,-0.397534940349569
7.760000000000003,-0.393519625969414
7.765000000000004,-0.389542396720951
7.770000000000004,-0.385602847289152
7.775000000000004,-0.381700577361185
7.780000000000004,-0.377835191559261
7.785000000000004,-0.374006299374486
7.790000000000004,-0.370213515101662
7.795000000000004,-0.366456457775012
7.800000000000003,-0.362734751104877
7.805000000000004,-0.359048023415291
7.810000000000004,-0.355395907582479
7.815000000000004,-0.351778040974225
7.820000000000004,-0.348194065390142
7.825000000000004,-0.344643627002776
7.830000000000004,-0.341126376299595
7.835000000000004,-0.337641968025760
7.840000000000003,-0.334190061127783
7.845000000000003,-0.330770318697962
7.850000000000004,-0.327382407919598
7.855000000000004,-0.324026000013062
7.860000000000004,-0.320700770182562
7.865000000000004,-0.317406397563737
7.870000000000004,-0.314142565171970
7.875000000000004,-0.310908959851442
7.880000000000003,-0.307705272224957
7.885000000000003,-0.304531196644416
7.890000000000004,-0.301386431142065
7.895000000000004,-0.298270677382417
7.900000000000004,-0.295183640614864
7.905000000000004,-0.292125029626949
7.910000000000004,-0.289094556698337
7.915000000000004,-0.286091937555419
7.920000000000004,-0.283116891326589
7.925000000000003,-0.280169140498133
7.930000000000004,-0.277248410870752
7.935000000000004,-0.274354431516723
7.940000000000004,-0.271486934737662
7.945000000000004,-0.268645656022863
7.950000000000004,-0.265830334008269
7.955000000000004,-0.263040710436005
7.960000000000004,-0.260276530114490
7.965000000000003,-0.257537540879103
7.970000000000004,-0.254823493553438
7.975000000000004,-0.252134141911065
7.980000000000004,-0.249469242637880
7.985000000000004,-0.246828555294949
7.990000000000004,-0.244211842281901
7.995000000000004,-0.241618868800830
8.000000000000004,-0.239049402820710
8.005000000000004,-0.236503215042303
8.010000000000003,-0.233980078863581
8.015000000000004,-0.231479770345623
8.020000000000003,-0.229002068178991
8.025000000000004,-0.226546753650588
8.030000000000005,-0.224113610610963
8.035000000000004,-0.221702425442132
8.040000000000005,-0.219312987025761
8.045000000000004,-0.216945086711872
8.050000000000004,-0.214598518287960
8.055000000000003,-0.212273077948550
8.060000000000004,-0.209968564265157
8.065000000000003,-0.207684778156707
8.070000000000004,-0.205421522860349
8.075000000000005,-0.203178603902659
8.080000000000004,-0.200955829071299
8.085000000000004,-0.198753008387002
8.090000000000003,-0.196569954076009
8.095000000000004,-0.194406480542877
8.100000000000003,-0.192262404343622
